artist,song,id,key,mode,loudness,danceability,valence,tempo,instrumentalness,liveness,energy
San Pascualito Rey,Carne Abierta,3BGmeNsVSNxZQrfEc7sZ8s,9,1,-5.026,0.201,0.19399999999999998,163.634,0.146,0.6829999999999999,0.7909999999999999
Venerea,"Meanwhile, In Zimbabwe",2q8YuaHnVVxrUU4CKlZZ4R,7,1,-2.97,0.24100000000000002,0.14800000000000002,153.66,1.66e-06,0.626,0.9990000000000001
Batido House Mix,Mosaico de Villancicos,7q3nFZKafUYFXVIcDAajLh,9,1,-14.671,0.5920000000000001,0.747,107.57600000000001,0.0,0.113,0.44
((Sounder)),If We All Collide In The Sun,7qSI1DN2kuM08wTxzBXPG4,11,0,-6.766,0.302,0.46,134.626,0.235,0.313,0.785
Wu Fei,For Yuxi,7rYhD7aRKQoCF1DZ537hCR,9,1,-8.252,0.551,0.251,76.354,0.593,0.111,0.0717
Gram Parsons,Love Hurts - Alternate Version,3GwddFoH753hg1IUmkrvq6,7,1,-14.564,0.439,0.282,136.963,2.1600000000000003e-05,0.127,0.262
Catatonia,Sweet Catatonia,2MDZQB0EX52SutEX8nRQ7F,6,0,-6.026,0.47,0.524,132.213,2.36e-06,0.0562,0.889
George Frideric Handel,Sonata No. 4 In G Major: Passacaille,6FN69uBGBf5dGoOyYxxo9e,6,1,-15.783,0.313,0.441,116.51799999999999,0.0686,0.152,0.20199999999999999
S U R V I V E,Dirge,3FaZJiiJiJAtf7TtCVuAx6,10,1,-11.959000000000001,0.21,0.0353,118.3,0.8590000000000001,0.433,0.633
Habeas Corpus,Fascismo Nunca Más,792qDctAy7ID9Ml7r995SC,8,1,-4.044,0.505,0.777,79.007,0.0298,0.0867,0.8220000000000001
Leo Portela,Here By The Morning,37ipA7wJdigeQ6dvOaTfnu,1,1,-7.834,0.804,0.682,126.337,0.867,0.081,0.723
Hooverphonic,Autoharp,0mgwjxzuJ8cRjaRAlUvs33,5,0,-8.074,0.56,0.406,140.50799999999998,0.519,0.324,0.778
Skillet,Imperfection,4NqLmOWRuuLPG8wEUE9Lk5,5,0,-4.9030000000000005,0.389,0.45399999999999996,190.03599999999997,0.0,0.0298,0.8590000000000001
Steve Arrington,Galactic Funtionals,2pb8VbSox83AVOLDhgPmQD,1,0,-8.844,0.591,0.287,119.92200000000001,0.121,0.0682,0.728
Michel Polnareff,Elle rit,0BsAUJv35YTbiEa4Ijwoty,7,0,-4.293,0.498,0.596,85.27600000000001,3.64e-06,0.142,0.8009999999999999
The Holy Ghost Electric Show,Fireworks over Fairview,0OhdcwLwxx15GGgiNo5BbB,4,1,-6.917999999999999,0.433,0.16,145.049,0.0009130000000000001,0.138,0.5660000000000001
Dollar Bar,Diff'rent 4 Gurls,6wiWd1Ca72QWHLd4h1LlkB,9,1,-3.782,0.40399999999999997,0.672,113.315,0.00329,0.18100000000000002,0.894
Metalocalypse: Dethklok,Dethsupport,2LhhG1s5hNhxvo4P3OUEgi,10,0,-5.401,0.6,0.392,105.02,0.867,0.0692,0.9620000000000001
Trey Songz,Be Where You Are,63gzRvniUFT47kWTyozhOl,0,1,-4.748,0.596,0.599,131.901,0.0,0.381,0.78
Eros Ramazzotti,Ma Che Bello Questo Amore,0ha56GsndcKX1rPPfzlnFX,6,0,-14.044,0.662,0.6779999999999999,156.308,0.0,0.0694,0.48
Hintergrundmusik Akademie,Out Here to Swing - Relaxing Jazz,7DZPw5sjwcwf12YiiFUf3G,0,1,-18.935,0.731,0.499,135.254,0.9329999999999999,0.0929,0.0264
Emmanuel,Al Final,3yeT1oIBRGuEhOb3OCvL2z,10,1,-12.130999999999998,0.36200000000000004,0.21,79.35,0.0,0.0838,0.374
Daniel Pinchbeck/Alex Theory,Baktun 1,3s9bInLBI4Vj9qezpIlgWr,5,0,-16.039,0.11900000000000001,0.257,86.068,0.73,0.0949,0.49
Beanie Sigel,Who Want What,2sRMfmo2iNo6WlZmRHDqau,1,1,-4.431,0.6809999999999999,0.6,85.016,0.0,0.0426,0.946
Jae Millz,Type of S**t I Be On,2PLoffHKQXzldHNghxTzTT,6,1,-6.54,0.665,0.742,150.129,3.6000000000000003e-06,0.14800000000000002,0.875
Chilly Gonzales,So-Called Party Over There,3ajaptmyJXFPvOWvtZG8Dn,6,0,-6.377999999999999,0.747,0.552,100.41799999999999,1.1900000000000001e-05,0.084,0.618
The Audreys,Why Must I Wait,1WZn8v6yMcnH9ZfJapCPZc,2,1,-13.958,0.679,0.27,128.47,0.0498,0.115,0.22899999999999998
Martin Jondo,Jah Gringo (Album Edit),3XyxyFXI2IVug5hTwbB2vp,7,0,-7.015,0.795,0.39399999999999996,80.044,0.0,0.0849,0.537
Baron,Desert Convoy,5RFsXt7I6FWnSda0kol7bU,11,0,-9.758,0.406,0.145,121.985,0.843,0.115,0.759
Placebo,Infra-Red,1L9lxHOC34URTdhGghi8pZ,1,1,-5.962999999999999,0.447,0.355,172.01,1.23e-06,0.27699999999999997,0.8170000000000001
Pako Parisi,Magilla - Original Mix,7vbVhDIgyvAZYtMVJN4U0o,6,1,-8.455,0.8240000000000001,0.607,128.02,0.733,0.0899,0.653
Plastikman,Slow Poke - Twilight Zone Mix,0cLxhTIBuQDxjk3lQdOJR8,10,0,-20.544,0.8290000000000001,0.40299999999999997,124.021,0.561,0.0947,0.243
Blazo,Flute Story,0BkZRoAZqI1ROgt3y38rIW,0,1,-6.721,0.542,0.515,190.19400000000002,0.89,0.2,0.509
Fiorella Mannoia,Se io fossi un angelo,6vTxKij6hxJApua2TfVBgH,0,1,-7.11,0.637,0.205,103.962,0.0,0.146,0.475
Jess and the Ancient Ones,The Devil (In G Minor),0nG1aNfyzlArYQQ1tDR8j2,0,1,-5.371,0.562,0.738,118.117,0.00539,0.32899999999999996,0.541
Jonathan Coulton,I Feel Fantastic (Live 2014),0pJholUoJc7W8k0fUBDkQC,9,1,-2.9560000000000004,0.627,0.718,124.72200000000001,0.0,0.807,0.953
Peter Frampton,(I'll Give You) Money - Live,1sw7UQY8Yo3GoMB3RYsB8O,2,1,-5.4270000000000005,0.325,0.529,143.421,0.00047999999999999996,0.971,0.91
Fabio Frizzi,Toward Dawn - Alternative Version 3,5vPUHWez0IqSRM6epBa2Sn,4,0,-6.285,0.7490000000000001,0.565,111.16799999999999,0.762,0.0792,0.9059999999999999
Hyland,Beauty In The Broken,3gVCNUfBfhhmQvAVBzHOT6,0,1,-6.051,0.445,0.648,159.862,0.0,0.287,0.759
Benny Cliff,Shake Um Up Rock,1Lsxe0U0VuPs5dE116YuCO,4,1,-9.001,0.715,0.758,95.29899999999999,2.28e-06,0.19899999999999998,0.789
Sacred Reich,Crimes Against Humanity (Pre-Production Demo),5f3dfaS2HrGqrDwJQEkj6O,9,1,-5.462000000000001,0.415,0.46799999999999997,126.625,0.9079999999999999,0.127,0.965
Fuck Buttons,Sentients,3ggx2n1CLjBfpj97cHNTP8,1,0,-5.555,0.494,0.19399999999999998,150.018,0.8170000000000001,0.205,0.902
Albahaca,Desde Cadiz a Sevilla,1r6K77kfZDVYUjVpL7saqx,5,1,-9.828,0.501,0.858,189.903,0.0,0.0723,0.653
Dank (USA),New York Fuckin City - Original Mix,53QOusGJpQvBTjZHDwlkHf,2,1,-4.237,0.7440000000000001,0.5770000000000001,128.018,0.8140000000000001,0.23399999999999999,0.8690000000000001
The Durutti Column,Conduct,1xxOjziAmulZHJQu5xw6Zl,11,0,-9.007,0.58,0.424,115.30799999999999,0.36700000000000005,0.161,0.405
Billy Crockett,Verge Of A Miracle,5bPGqGL28iUXdGpyZSUDn5,11,1,-13.372,0.6629999999999999,0.23399999999999999,122.98299999999999,0.000512,0.0853,0.33899999999999997
Lily Allen,Everyone's At It,7IN9vdpKUkovtn065J0OMH,2,0,-6.803,0.643,0.659,117.00299999999999,1.86e-05,0.2,0.9209999999999999
Anelis Assumpção,Eu Gosto Assim,4wbwVtpC6fDMCfvNJL7KMX,4,0,-6.277,0.589,0.484,87.844,0.00303,0.28,0.648
Sufjan Stevens,Carrie & Lowell,5puPIY11QYhuuQJ9T7vND0,9,0,-23.095,0.551,0.266,98.97200000000001,0.575,0.11800000000000001,0.248
Syria,Sbalzo Di Colore,5iTwjKtEVJUmyk3u6qMdcB,0,1,-7.706,0.5820000000000001,0.5479999999999999,179.00599999999997,0.0,0.313,0.5
Infected Society,Sandblasted skin [Pantera cover],3wDWjFGeD7YFJPC7Ex8rLP,2,1,-6.28,0.36700000000000005,0.127,174.91,0.00409,0.0761,0.92
Roger Eno,A Place In The Wilderness,54xQTn1N1orhfjLzp684ZK,2,0,-29.984,0.20199999999999999,0.0648,76.247,0.9279999999999999,0.0962,0.0127
Meredith Brooks,Pollyanne,6vxkFW0FbWQ4hapx6YUqRa,9,1,-5.694,0.58,0.8079999999999999,83.09299999999999,1.48e-06,0.122,0.863
Bombay Dub Orchestra,Air Like Velvet,1EMgVdh8vNfrRVGQagK47f,6,1,-25.011999999999997,0.37799999999999995,0.0445,119.93,0.9309999999999999,0.0898,0.0919
Refree,Ya no hay pena,3DbSDVPLBXGU2pEnOyMuhN,5,1,-9.738999999999999,0.391,0.27699999999999997,105.65700000000001,0.00042,0.14,0.19399999999999998
The Louisville Orchestra,The Incredible Flutist: Dance of Vendors,7FbaHx6YiqJxBnS4vKSoVV,2,1,-19.209,0.562,0.5489999999999999,104.43700000000001,0.885,0.184,0.376
Zbigniew Raubo,Chopin: Nocuturne No.21 In C Minor Op.posth,0s9v6UaOb3jQB4CigU9PyY,5,0,-25.967,0.26899999999999996,0.11800000000000001,75.811,0.8490000000000001,0.0792,0.0522
Pissed Jeans,Loubs,6FvM7g9Pq4Jkn1w3H1enQ6,2,1,-8.791,0.299,0.184,113.51,0.0917,0.209,0.7290000000000001
Yiruma,The View from My Window,0wv4u0EXsd1Wp1lMbnvQyv,7,1,-23.665,0.196,0.122,171.364,0.872,0.134,0.102
Vanderslice,CC Deville's Haircut,0rg1emNCgipcmsEzRd7QbK,2,0,-8.342,0.5579999999999999,0.262,72.98,0.0901,0.168,0.418
Dorado,Black Buddha of the Onionverse,11LXAd9qLRCbYf2BVumzpj,9,1,-7.417000000000001,0.5579999999999999,0.696,80.068,0.5,0.494,0.669
Folly and the Hunter,Chasing Trains,6QoShWdpE0n9J8oF93skvV,9,1,-14.762,0.45799999999999996,0.32899999999999996,82.855,0.0807,0.115,0.256
Former Fat Boys,She's Getting Ready - Ohhh Sixxx Mixxx Remastered,4095WTive8fIgvgd81Q6OY,0,1,-6.515,0.8079999999999999,0.6859999999999999,113.99,0.0,0.0658,0.795
Yami Bolo,When A Man's In Love,0e5wn69KIkNkGOCgVskCBd,11,1,-5.412000000000001,0.6829999999999999,0.746,171.205,0.0,0.223,0.7090000000000001
Alessandro Scarlatti,Sonata vigesima terza in C Major: IV. Allegro,5Zkz65TgXQV5WzZMcYv1ID,11,1,-18.660999999999998,0.563,0.9640000000000001,114.51,7.11e-05,0.0756,0.299
Luca Turilli,Black Dragon,6DUPNUwl4TWKkRFFG6xsXz,1,1,-4.189,0.307,0.16399999999999998,172.983,0.000251,0.301,0.951
Irwin Goodman,Tosi on,1lOlHR2garJtS3FTtHNqVe,7,1,-2.759,0.41,0.705,178.18900000000002,0.0,0.0619,0.956
Four Day Hombre,1000 Bulbs,2j7TH7SLC0NcRfpO9cOs96,4,1,-10.702,0.268,0.382,83.85600000000001,1.07e-05,0.201,0.428
Straight Line Stitch,Never See The Day,47VUPvTGjx72sXx6euOUwD,5,0,-4.167,0.506,0.535,95.98700000000001,0.0,0.665,0.9570000000000001
Little Feat,Doriville - From Session for 'Sailin' Shoes',1q9KTbyq7PL4dOCq00lujo,7,1,-12.505999999999998,0.603,0.7809999999999999,127.58200000000001,0.00404,0.114,0.49
Oscar Lorenzo Fernández,Trio Brasileiro: III. Scherzo: Presto,1XMxF1rJ0sbRL59RIdipQy,0,1,-22.209,0.47200000000000003,0.46,132.528,0.902,0.21899999999999997,0.27399999999999997
Mus,Duérmete neñu duerme,6EkHK1h2GftqLqcSGdnSjZ,10,1,-14.534,0.35600000000000004,0.085,130.257,0.91,0.12300000000000001,0.319
Chester French,Skit - Losing Yourself,1OOm5ywIXV67Rj2WEQ6gyI,6,0,-26.785999999999998,0.67,0.522,114.92399999999999,0.0,0.642,0.127
Fabio,Lo Que Tu Digas Cariño,1t28lQRkkuBZod8THvgwsY,7,0,-5.037,0.731,0.873,130.007,0.0,0.29,0.9209999999999999
The Bronx,Ribcage,2O4nMXVC867qAiFcQP82JJ,5,1,-4.163,0.153,0.544,90.014,2.56e-05,0.124,0.9420000000000001
B.B. King,Don't Go No Farther,3DQiGpPnHgjOCoqAzrWDsL,8,1,-5.537000000000001,0.5760000000000001,0.484,93.822,0.0,0.149,0.727
Music for Deep Relaxation,Flute and Violin: Sarasangi - Relaxing Into the Breath With Flute Raman and Mysore V. Srikanth,3MvJCtf75icWF6eKdeKgbp,2,1,-17.62,0.13,0.23,69.631,0.9259999999999999,0.17,0.085
Gabriel & Dresden,Shatter - Alex M.O.R.P.H. Remix Edit,00UlXvjHP0OQjXDDoXp53Q,11,0,-6.3629999999999995,0.597,0.32899999999999996,128.056,0.545,0.324,0.8759999999999999
Brand New,You Won't Know,6WeKImanaEbtfp4ajFc6LA,4,0,-5.095,0.27899999999999997,0.0364,106.03,0.00143,0.215,0.485
Vassendgutane,Åtti År,6Yc6Olm5CQrSttlCiqSshT,7,1,-4.006,0.529,0.88,164.824,0.0,0.308,0.902
Plant Plants,Embrace The Real,63KE6HVOyfZ622aZznqxcf,0,1,-5.225,0.40700000000000003,0.371,119.905,0.601,0.43,0.9129999999999999
Sky-Pony,Nightmare (A Brief Interlude),3gWhuLcjffnQBrsOqCjS4w,11,0,-26.055,0.401,0.0726,97.68700000000001,0.0,0.15,0.00758
Frédéric Chopin,"24 Préludes, Op.28: 13. In F Sharp Major - Live",4qJMN8AURgGk03O5VxJFk7,6,1,-35.626,0.278,0.177,136.44299999999998,0.8909999999999999,0.0865,0.00301
Martin Roth,Sensation Seekers (Club Remix),1Y05L6a3Frqq2DNmnTFwxx,0,1,-7.899,0.748,0.9540000000000001,136.985,0.84,0.665,0.9790000000000001
The Isley Brothers,Said Enough,0xLKu5DN0wTamRnK5wPnAU,11,0,-6.361000000000001,0.6890000000000001,0.462,80.006,5.15e-05,0.0629,0.59
Israel Vibration,Rudeboy Shufflin,4KPadp2uJZ9J2mYM3A04Un,5,0,-11.895,0.8809999999999999,0.951,137.437,0.0,0.0971,0.504
Wooden Wand,Be My Friend Mary Jo,2RlbSRs299wn7rwoGHWvFy,4,1,-5.075,0.354,0.336,125.76700000000001,0.0144,0.409,0.69
Dredg,Brushstroke-Walk In The Park,10AHZgp5TSab5AcvWlA0yj,11,1,-17.229,0.17,0.145,160.028,0.956,0.315,0.179
Meryl Streep,Because I Could Not Stop For Death By Emily Dickinson,14jUwwSEM3di4Gwb53OT58,3,1,-28.14,0.496,0.276,107.42,0.000227,0.11599999999999999,0.023
Andrew Lloyd Webber,Second Letter Home,3FtlafYPx4ch8qAf7Iamb9,2,1,-15.404000000000002,0.682,0.5820000000000001,99.68700000000001,0.0,0.377,0.17300000000000001
Silvio Rodríguez,Si Seco un Llanto,2Nqvx7zSF6TWHsPgaMuut9,7,1,-19.413,0.61,0.39799999999999996,109.962,0.0,0.11800000000000001,0.10800000000000001
Tosca,2504 / 1 - session 11,6NBi8r6L2YEhAKoL7DDQYY,11,0,-28.119,0.495,0.11599999999999999,130.207,0.9129999999999999,0.0975,0.0725
MC Chris,Zuckuss' Prius,1hgnuSvyvggE7OcmgCgXmk,1,1,-6.007999999999999,0.763,0.823,99.988,0.0,0.235,0.826
Blur,Essex Dogs - Thurston Moore's Mix,2ZLuE4M477bEhg1W1RtMtg,2,1,-14.97,0.677,0.16899999999999998,82.046,0.22,0.14800000000000002,0.386
Dennis Sheperd,Freefalling [ASOT 629] - Dennis Sheperd 2013 Club Mix,7mpCQ0TNApvxNRGjjhIftt,8,0,-22.326999999999998,0.578,0.537,133.993,0.245,0.0696,0.433
Orchestral Manoeuvres In The Dark,Bunker Soldiers - 2003 Digital Remaster,4O7H0c3K8sB3SgMfEA927o,6,1,-6.667000000000001,0.627,0.963,137.811,4.12e-06,0.0894,0.787
DJ Vadim,Knowledge vs. Wisdom - Part 2 A Difference in Wordplay,1MDeQ7OWDHqGEiyVaByZTy,0,1,-14.817,0.767,0.544,173.85,0.536,0.379,0.23199999999999998
JamisonParker,Slow Suicide,56VeTAWLaMHwvvhv3HGHrZ,4,1,-4.544,0.395,0.34600000000000003,162.359,0.0,0.6890000000000001,0.9
Milo,Yafet's Song,6uEg15fvX4XFkerDikBjbr,8,1,-10.495,0.42700000000000005,0.382,90.647,1.09e-05,0.637,0.635
Slim Jay,Timber (In The Style Of Pitbull & Kesha) [Lounge Vocal Version],46UwdcWd9HMCSNg5MwyggO,11,1,-8.459,0.602,0.8270000000000001,129.99200000000002,0.0,0.0977,0.623
Ludwig van Beethoven,Sonata for Piano & Violin No. 8: III. Allegro vivace,3SuqHi1DHvntwOToEmXCZi,7,1,-19.389,0.38799999999999996,0.382,155.227,0.858,0.0731,0.22399999999999998
Tomás Pavón,Como Reniego,5GTfWIEhDvlITgBjDm70BZ,0,1,-14.477,0.531,0.515,61.037,7.85e-05,0.0923,0.21100000000000002
Andreas Stamos,Poso Tha 'thela,0xHpldwp9R99ekJ0a21k0B,11,0,-6.896,0.324,0.42200000000000004,132.484,0.0,0.0711,0.542
Harold Budd,How Vacantly You Stare at Me,11tUGfZUkrt31swIFuG7uN,9,0,-24.215,0.316,0.0477,68.794,0.9309999999999999,0.11800000000000001,0.0509
Geoff Knorr,The Fungal Planet,6nOXOlZzCB4XLMEQpnypHx,10,1,-21.816999999999997,0.0736,0.0358,177.055,0.96,0.10300000000000001,0.127
Frank Delgado,Orden del día,0ONEmjMGbbZs4NEwsQyFCc,7,0,-19.063,0.698,0.765,88.676,0.0,0.695,0.0646
Los Delinquentes,A la luz del Lorenzo,6bMRELN9nclL87w9XEMMnw,9,1,-10.662,0.669,0.893,100.01,2.23e-06,0.267,0.6659999999999999
Béla Bartók,"Mikrokosmos, Sz. 107 - Book 6: No.153 Dance in Bulgarian Rhythm VI",3sWfrIG52mjPsfg59AuTsR,0,1,-26.234,0.358,0.11800000000000001,98.081,0.8740000000000001,0.0931,0.0643
Mr Joe,Natives In You,352YzRxxSfVliWfaUVa4m5,9,0,-13.025,0.765,0.883,121.01,0.594,0.0862,0.504
Barbra Streisand,Comin' In And Out Of Your Life,7h8JzycDOWRSRfurjiCjGA,1,1,-8.722000000000001,0.325,0.188,140.028,1.98e-06,0.0743,0.374
Do 7 Band,H.o. Ongili,6kMogkLI07iKomQu5oerQY,10,1,-9.568,0.425,0.9620000000000001,75.366,0.00627,0.272,0.5379999999999999
Far & Away,Marbella - Original Mix,4AWHKSru9FWhFO2HOqQ1Li,6,0,-7.081,0.49700000000000005,0.39799999999999996,137.99,0.899,0.35600000000000004,0.887
Driftmoon,D.R.O.P. - Original Mix,4ihCeNwMUw1iV8YB9icTtz,1,0,-4.383,0.643,0.124,131.035,0.376,0.369,0.843
Throes + The Shine,T'ambora Bom,4V6OitpLqWXm9bAQuXodKU,9,0,-6.732,0.611,0.887,145.05700000000002,0.0,0.28600000000000003,0.884
Justin Currie,On My Conscience,1nbcU7UNBDIXl5uxusceBk,5,0,-7.877999999999999,0.496,0.848,116.09299999999999,0.004070000000000001,0.248,0.895
The Wildhearts,Loveshit,3kTAqJ9uoV95eVt736KCZf,1,1,-4.78,0.35,0.501,145.063,7.140000000000001e-05,0.31,0.973
Ned's Atomic Dustbin,Grey Cell Green,3uVCJvMFKmsj9P44vNHfx1,9,1,-11.315,0.293,0.723,142.628,0.003,0.14300000000000002,0.7170000000000001
Big Moe,Barre Baby,2b1RV8xQBlQbEEeTuoehYy,1,0,-9.023,0.659,0.715,106.47,0.0,0.878,0.551
Taal,Aspartamus,7g2YwfUA8f1z00AAl3fwLI,4,1,-15.015,0.264,0.114,142.439,0.909,0.0709,0.495
TreeHouse!,Irie Smiles,0totCU7qUOeVtQ4rIUNQ61,6,1,-6.367000000000001,0.508,0.94,144.71,0.0,0.289,0.757
Corona,The Rhythm Of The Night - Instrumental Without Backing Vocals,0e8cBGBNqXF93HdHiZUpgy,10,0,-8.432,0.747,0.45299999999999996,127.84700000000001,0.863,0.0655,0.953
Lucky Dragons,Long Lost Favorite Tape Mix,364Ph1XrmxPWiY5rFcsc30,5,0,-8.701,0.35,0.396,153.546,0.733,0.106,0.885
Wolfgang Amadeus Mozart,"Symphony No. 40 in G Minor, KV. 550: IV. Finale. Allegro assai",4QbrW0GMD3OmgVQD6LWFPg,7,0,-12.431,0.358,0.439,129.269,0.774,0.10400000000000001,0.32299999999999995
Anthony Rother,Die Macht - Video Edit,1S7uqQGq0zLZ2sn94RV4OD,2,1,-9.349,0.7509999999999999,0.397,131.975,0.741,0.0781,0.85
Manuel de Falla,7 Canciones populares espanolas (arr. M. Marechal): No. 1. El Pano moruno,1APh7YtOiCJbTB8sxPzcNZ,11,0,-27.389,0.174,0.23600000000000002,203.11900000000003,0.955,0.114,0.0605
DJ Assault,Get Kinky,1bad4DPSyxiy89jPdp8QKE,8,1,-6.242000000000001,0.8009999999999999,0.6809999999999999,133.011,0.9359999999999999,0.0634,0.87
Tony Bennett,Let's Face The Music And Dance,0MH2uJT6XXhtm419pZn2H9,2,1,-6.769,0.51,0.742,121.06299999999999,1.3500000000000001e-05,0.34299999999999997,0.638
Olivier Messiaen,Livre du Saint Sacrement: X. La Resurrection du Christ,3F5jtkcfoqNz1MBsGQzv6U,6,1,-15.74,0.16899999999999998,0.0291,66.36,0.802,0.122,0.115
The Avener,Your Love Rocks,6VS7ZYSyPme77VYHjb7Op7,3,0,-5.769,0.607,0.757,103.926,3.8e-05,0.17600000000000002,0.758
Jazzanova,No Use - Funkhaus Sessions,4U3SaRuu1ROuj3Uh1dEm0V,2,0,-9.993,0.602,0.34299999999999997,93.79,0.0407,0.10099999999999999,0.545
Caliban,Detect Your Liberty,1dbWA5MkGMszWkMkfLsT7u,1,1,-3.155,0.235,0.204,91.944,0.007490000000000001,0.0952,0.9690000000000001
Cookies,"1,000 Breakfasts With You",3rtP6PiJ0DMJAXJNcacaTs,8,1,-10.091000000000001,0.511,0.405,169.662,3.01e-05,0.245,0.415
Proleter,A Million Dollar,2S8OelIa3I4q9VWVduKqgj,1,1,-6.251,0.682,0.845,91.01700000000001,0.6779999999999999,0.0581,0.679
Patrik Andersson,De Va Du Og De Va Du,1l9S3yWiz96S18GyOmRV7k,9,0,-10.258,0.364,0.782,158.11,0.0063,0.0836,0.23800000000000002
Vincent Kwok,Afrique - Deep Trip Mix,5D99uRU0AC0R8EEVqUiZd9,11,0,-10.118,0.807,0.7120000000000001,123.01,0.684,0.075,0.5379999999999999
Keni Burke,This Dedication,54wusNw62cgarAXzhqSz2O,5,1,-11.109000000000002,0.555,0.475,170.921,5.59e-06,0.0753,0.447
Reea,Come and Get My Love,3z2k5WzJ0q6NWBGieeext6,0,1,-4.572,0.7879999999999999,0.526,128.003,0.000682,0.3,0.7390000000000001
Beck,Blue Randy,36h6FHmu04pnGT8wzn0MfI,7,1,-20.523000000000003,0.57,0.376,114.76700000000001,0.00275,0.157,0.237
Elton John,I'm Still Standing - Live At Wembley Stadium 1984,25Z7xXsGdo352HrQ0bicVw,10,0,-9.045,0.215,0.5489999999999999,187.657,0.565,0.9640000000000001,0.9590000000000001
The Clash,Train in Vain - Remastered,6ITuEsxEy2qPhqMowdDAeI,2,1,-8.712,0.7609999999999999,0.966,122.764,0.000366,0.132,0.722
Antoine Dufour,Swing in a Round,1FOu2JoH5I55iB2PpicsWY,2,1,-8.665,0.721,0.738,126.85,0.5579999999999999,0.0431,0.35
Los Rodriguez,Enganchate conmigo,5KH5G3kUjBOnATA9gfRT9i,4,0,-9.734,0.5479999999999999,0.885,98.604,0.0,0.196,0.722
Fonda,Another New Years Eve,7rIZb4XRTLiWG5TQnU7rG8,5,1,-5.1770000000000005,0.369,0.247,134.159,0.435,0.12300000000000001,0.741
George Crumb,Vox Balaenae (Voice of the Whale): Sea-Nocturne (...for the end of time),2kmdm5BQ3Zv2VB5WUeuHPr,6,1,-35.895,0.165,0.0596,75.796,0.006229999999999999,0.24600000000000002,0.009059999999999999
Miles Hunt,How Long Was I Asleep? - Knoll Hill Sessions,3yVIej994jcAHQIsvyzZhc,7,1,-7.244,0.58,0.505,144.034,0.0016300000000000002,0.135,0.57
Bloc Party,Two More Years - Single Version,4urLu52aJVoztkEJH0hSKw,10,1,-4.609,0.591,0.809,155.043,0.00695,0.0827,0.899
Hans Zimmer,Synchrotone,1jknA39i1IwChOCtQlWgK7,2,1,-17.194000000000003,0.34,0.0397,144.075,0.816,0.114,0.493
The Kiboomers,Hickory Dickory Dock,0BC2UKGYE9wJY2OneB1u93,7,1,-26.713,0.49,0.0813,89.97399999999999,0.48100000000000004,0.604,0.0424
omid,Ghermez,3nRPqzabLIDvZWy3h2kgdY,2,0,-6.303,0.5710000000000001,0.556,129.51,0.0,0.16,0.517
Puro Instinct,KDOD 2,2QfPijjrAfGhG6QXBMayLy,11,0,-17.945,0.0,0.0,0.0,0.938,0.105,0.314
The Living End,Growing Up - Falling Down,517vKKe6SMZRF1NkLCCJvg,2,1,-4.293,0.223,0.534,175.72,0.0,0.32899999999999996,0.9670000000000001
Coldplay,Always in My Head,0FMjqbY3aWo1QDbo3GwXib,5,1,-9.307,0.499,0.0397,97.544,0.687,0.068,0.502
Los De Marras,Ahógame,1QRyBdVfFaME8JRlczqGX6,1,0,-5.327999999999999,0.6859999999999999,0.6559999999999999,115.413,1.61e-06,0.113,0.8759999999999999
Jysus,I Dreamt a War,3QfKQYK15uvCZjCfr8Nj99,7,1,-6.672999999999999,0.305,0.595,135.673,0.00321,0.16399999999999998,0.6679999999999999
Billy Connolly,Neck Lumps,7gn80iDyDfEv3YO249UY98,8,1,-23.136,0.611,0.609,68.67699999999999,0.0,0.62,0.507
Billy Connolly,Learning The Banjo,5HIGlHwsP8DupPzf2jKXs0,7,1,-18.965999999999998,0.684,0.5379999999999999,106.98200000000001,0.0,0.33799999999999997,0.396
Adolphe Adam,Giselle: Act I: Entree de Loys,2JmL7GBTVaWMo8kCpECxmp,0,1,-24.739,0.344,0.195,117.288,0.9079999999999999,0.28,0.0379
Orquesta Sinfónica Clásica de Baviera,"El Sueño de una Noche de Verano, Op. 64: Marcha Nupcial",2TX9lejIZLUflEmT0AmxBY,0,1,-12.585,0.268,0.14,75.648,0.775,0.0496,0.245
Vitamin X,Waste And Take,3FhLqOrq9oKIF3kO5uYFEy,0,1,-3.301,0.281,0.233,71.64699999999999,0.633,0.59,0.991
Crissi Cochrane,A Damn Shame,61Fz6wJmt1gum6yO36vl7d,1,1,-8.125,0.508,0.606,166.31599999999997,0.000269,0.248,0.517
Lucinda Williams,"Righteously - Live (2003/The Fillmore, San Francisco)",5VmRVQm7AkiYY2LEYfrbpM,7,1,-8.139,0.5539999999999999,0.763,107.78,0.0224,0.995,0.753
Vanessa Da Mata,Good Luck / Boa Sorte - English version,3lSfZWLGgu79RheVzJ9zXk,11,1,-9.256,0.769,0.273,111.066,0.000518,0.0826,0.5489999999999999
Paul Weller,5th Season - Demo Version 2,5v9rpnSyPnXeHXj42fotbS,9,1,-6.327000000000001,0.41100000000000003,0.5529999999999999,92.866,0.7290000000000001,0.28300000000000003,0.8909999999999999
The Beatnuts,Hood Thang- featuring Angel Dust,0s2TjPuCJ3gjatMImMYOS6,7,1,-7.529,0.7709999999999999,0.8440000000000001,90.015,0.0,0.442,0.555
